category;tweet_id;text;date;retweet_count
lake pollution;1.14E+18;I used to swim in Lake McBride frequently as a kid. We have GOT to hold factory farms accountable for the pollution they create. https://t.co/ljom33NaBr;6/24/2019 19:03;2
lake pollution;1.14E+18;"""#Kalamazoo River pollution, Monday June 17, 2019. No wind today, so it's just going straight out into Lake Michigan"" #Environment https://t.co/qjl0wmW5TM";6/24/2019 18:35;1
lake pollution;1.14E+18;"""#KalamazooRiver pollution, Monday June 17, 2019. No wind today, so it's just going straight out into Lake #Michigan"" #waterislife https://t.co/EKxFMjNO4E";6/24/2019 18:34;0
lake pollution;1.14E+18;It's unsafe to swim in the lake during or at least 48 hours after a heavy rainfall. Learn why: https://t.co/p7CNFOBQvR #CityofTO https://t.co/nwMeAboIm0;6/24/2019 18:00;5
lake pollution;1.14E+18;Heavy rain can cause water with bacteria to enter the Lake, making swimming unsafe for 48hr. Learn more:  https://t.co/p7CNFOTrUr #CityofTO https://t.co/spZYKBTt6r;6/24/2019 18:00;3
lake pollution;1.14E+18;The textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation &amp  shipping combined, consumes lake-sized vols of water, &amp  creates chemical &amp  plastic pollution &amp  companies pay workers £3 an hour. Price of #fashion ⁦*@boohoo⁩  https://t.co/djcHiPUDmL;6/24/2019 17:25;0
lake pollution;1.14E+18;"“The way I see it now, EPA is using the lake bottom as the largest repository (of mining contamination) in our basin, if not the country.” — Phil Cernera, director of the Coeur d'Alene Tribe’s Lake Management Department. By *@erbenson1 *@highcountrynews 
https://t.co/j8YNMHK1Pf";6/24/2019 17:24;9
lake pollution;1.14E+18;Michigan *@GovWhitmer issues an executive order to step up efforts to reduce phosphorus pollution in Lake Erie and curb toxic algae blooms. Phosphorus is the main driver of toxic algae that make the water unsafe to drink and touch. #toxicalgae https://t.co/spILpwfbnu;6/24/2019 17:10;0
lake pollution;1.14E+18;Can agencies and nations with a history of conflict cooperate to save an Idaho lake? https://t.co/On5X0adXLE;6/24/2019 17:01;2
lake pollution;1.14E+18;Fighting pollution: Toledo residents want personhood status for Lake Erie https://t.co/I6mxmRhBh8 https://t.co/1NKsLx8F4W;6/24/2019 16:34;0
lake pollution;1.14E+18;MYSTERIOUS GROWTHS: Biologists have been notified after a fisherman caught a fish in Lake Erie with mysterious shiny black growths on it. Has anyone else seen something like this?  https://t.co/gJ10HW5ObF #lakeerie #fishing #pollution https://t.co/0gsbj4ShVL;6/24/2019 16:10;1
lake pollution;1.14E+18;“the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come…” https://t.co/5IuDCCSfL9;6/24/2019 16:07;0
lake pollution;1.14E+18;"Lake health left to state and tribe: ""The flaws of that approach—exacerbated by mistrust, political calculations and disagreements over cleanup obligations—are now imperiling both the lake and the life that depends on it, human and nonhuman alike."" https://t.co/xS82di0djw";6/24/2019 15:55;0
lake pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash - Chicago Tribune https://t.co/X3KQYWnR0Q;6/24/2019 15:37;0
lake pollution;1.14E+18;"""[The mine] left ... 75 million metric tons of contaminated sediment, lining most of the lakebed. While the pollution... is the focus of a massive + ongoing cleanup led by the EPA, protecting the health of the lake itself has been left to the state [+] the Coeur d’Alene Tribe"" https://t.co/kgtU51wA0Y";6/24/2019 15:36;1
lake pollution;1.14E+18;What will it take to clean up Idaho’s Coeur d’Alene Lake?https://t.co/On5X0adXLE;6/24/2019 15:30;8
lake pollution;1.14E+18;"Illinois pollution board rules Waukegan #coal plant along Lake Michigan shoreline polluted groundwater with #coalash.

*@SierraClub and other environmental groups filed the complaint in 2012 alleging four IL plants broke state pollution laws &amp  regulations.
https://t.co/DaWajIGq2Z";6/24/2019 15:16;24
lake pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/SI47e0B4UI;6/24/2019 15:16;0
lake pollution;1.14E+18;"ICYMI: Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash, which environmental groups say could pose a risk to humans
https://t.co/4Boq7WHnt4 https://t.co/1MVopl7H7t";6/24/2019 15:12;3
lake pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/F3RzHnEeam;6/24/2019 15:02;0
lake pollution;1.14E+18;5 Eyewitness News interviewed Sean Connaughty ’89 about his unique approach to solving the pollution problem in Lake Hiawatha through art. His pieces can be viewed in Continuum, currently on view in our galleries. https://t.co/9IBpeq6frU https://t.co/xJ2DBTUBSJ;6/24/2019 14:40;0
lake pollution;1.14E+18;the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution (as much as 35% of microplastics found in the ocean) https://t.co/1U6PxoQAi0;6/24/2019 14:06;0
lake pollution;1.14E+18;“In terms of environmental degradation, the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution …” https://t.co/k0x6ZGTiUR;6/24/2019 13:27;1
lake pollution;1.14E+18;"""In terms of environmental degradation, the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution""
https://t.co/sGql3OvoxS";6/24/2019 13:25;0
lake pollution;1.14E+18;In terms of environmental degradation, the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution 👀 https://t.co/W6dHanilUq;6/24/2019 13:07;0
lake pollution;1.14E+18;“the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come…” https://t.co/WhUTTZ3Nrt;6/24/2019 13:05;0
lake pollution;1.14E+18;“the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution ” https://t.co/nABSR9tlfi;6/24/2019 13:02;2
lake pollution;1.14E+18;"""In terms of environmental degradation, the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution"" https://t.co/kACOsiRnGl";6/24/2019 12:26;1
lake pollution;1.14E+18;‘In terms of environmental degradation, the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution.’ https://t.co/tgW9N4m7I2;6/24/2019 12:05;0
lake pollution;1.14E+18;"""The textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution""

https://t.co/H4TrvZIfV3";6/24/2019 10:49;2
lake pollution;1.14E+18;https://t.co/EsB3t7uZki https://t.co/EsB3t7uZki;6/24/2019 10:16;0
lake pollution;1.14E+18;The textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come from synthetic clothing https://t.co/w2E0XYeeQk;6/24/2019 8:05;2
lake pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash - Chicago Tribune https://t.co/stnMweQWWW;6/24/2019 7:15;1
lake pollution;1.14E+18;*@waluwande *@KenedyKaunda Thanks. How are you involving the stakeholders in Nakuru to wad off threats of plastics on river njoro towards Lake Nakuru national park? Seems the park may die due to the pollution and lethargic county govt.;6/24/2019 7:09;0
lake pollution;1.14E+18;“the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come from synthetic clothing.” https://t.co/H31R6eFQXQ;6/24/2019 2:33;4
lake pollution;1.14E+18;Once-polluted Caohai Lake in SW China's Guizhou has restored natural beauty thanks to local eco-protection. The lake is a major wetland in SW China and an important wintering place for black-necked cranes. It once shrank sharply due to pollution and farming #EcoChina https://t.co/Pv6OSWkpfx;6/24/2019 1:29;18
lake pollution;1.14E+18;Once-polluted Caohai Lake in SW China's Guizhou has restored natural beauty thanks to local eco-protection. The lake is a major wetland in SW China &amp  an important wintering place for black-necked cranes. It once shrank sharply due to pollution and farming #EcoChina #FlyOverChina https://t.co/c0qwuxnYpf;6/24/2019 0:29;9
lake pollution;1.14E+18;"Evening sky --- Bartlett lake AZ.  You couldn't see the orange light pollution with the naked eye. It's pretty amazing what the camera can capture. #sigmaphoto
#Sigmawideangle #Arizona #nightsky #D850 #nikonphotography #landscapephotography https://t.co/kKdRV7Qtyf";6/24/2019 0:13;0
lake pollution;1.14E+18;"A single person cleaned his childhood lake. This is a beautiful and incredible inspiration. *@EPA
We CAN help earth with out the politics. 
https://t.co/7CVhaxIgam https://t.co/bF3heO7Sz4";6/23/2019 23:55;7
lake pollution;1.14E+18;Lake Erie Pollution Problem 1970 https://t.co/sR6MOAkgyf via *@YouTube;6/23/2019 22:56;0
lake pollution;1.14E+18;"""June 18 at 3:07 AM · 
Kalamazoo River pollution, Monday June 17, 2019. No wind today, so it's just going straight out into Lake Michigan."" 
 - It was reported to use by independent scientists that we would... https://t.co/meM1QGqo7h";6/23/2019 21:40;0
lake pollution;1.14E+18;JOB: Salt Lake City United States - Facilities Chemical Engineer - Ultrapure Chemical Systems Ultra High: Ultrapure Chemical Systems Ultra High Purity Water Systems Waste Treatment Systems Pollution ... Specialty and Cryoge JOB #CHEMICAL ENGINEER https://t.co/CHa1AkoTlM;6/23/2019 21:07;0
lake pollution;1.14E+18;*@JohnHthePoet *@mkhoff *@ensiamedia Overapplication/poor timing in fertilizer application leads to overproduction of crops (and lower farm incomes), water pollution and greenhouse gas pollution. Voluntary reductions haven't fixed the problem, obviously, or Lake Erie would be getting cleaner.;6/23/2019 20:58;0
lake pollution;1.14E+18;*@BenjiNdolo *@MigunaMiguna *@MuthokaTito *@IEAKenya *@CofekRebranded Research is important, politics plays a role. In my research paper focused on reasons for  poverty levels in the Lake region, water pollution was a major cause( w/pollution -low fishing &amp low returns-high waterborne diseases -high health expenditure - poverty -rising slums);6/23/2019 20:57;4
lake pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/0K2mIlNLrW;6/23/2019 20:43;0
lake pollution;1.14E+18;*@tonyver45 Recall bitching about Salt Lake City’s inversion pollution in late 1970s and had an elderly MD join the conversation from a stool at the counter. He’d done autopsies for years at Holy Cross when homes were heated with coal. All the lungs were black.;6/23/2019 19:22;0
lake pollution;1.14E+18;Lake Erie is under threat. Runoff pollution from urban and agricultural lands is impacting the health of the lake and turning its waters a nasty shade of green. Sign the petition and tell our governments to #SaveLakeErie #ONPol #GreatLakes https://t.co/rDPORGov2N;6/23/2019 18:22;0
lake pollution;1.14E+18;"*@Tiberionee *@MimiProbably These articles are from 2015. Since then the stories are buried and no one wants to hear about this. This one lake is 5.5 miles in diameter. There are plenty more toxic lakes throughout Mongolia. 

https://t.co/6sGOa7aJD6

https://t.co/BYJa8Darym

https://t.co/JEDctttl7q";6/23/2019 14:52;0
lake pollution;1.14E+18;We have been expressing our concern regarding the pollution at Man Sagar Lake in Jaipur. People visiting the Jal Mahal Palace are littering leading to contamination of the water body with plastics and other... https://t.co/Srlc7jQQcz;6/23/2019 14:46;0
lake pollution;1.14E+18;Reducing Plastic Pollution/California- $5000 Award to Lake Forest Small Business Cutting Plastic Waste #GreenAmerica #PlasticWaste #RecyclingPlastic #ReduceWaste https://t.co/fCtnFbiwyf https://t.co/913c9BcPWA;6/23/2019 14:04;0
lake pollution;1.14E+18;*@srfrjulie I still don’t have a desire to kayak in the river in any part of it. I’d much rather kayak in the lake. When they open the river to the lake, beaches get shut down for a number of days due to the pollution from the river.;6/23/2019 13:41;0
lake pollution;1.14E+18;*@PeterMacKay While you have fun with this,Milk and Juice have been using cartons lined with Aluminum or Plastic for decades.  The real problem is they are only marginally better than plastic bottles.   Why do people use bottled water, because ground water contamination or river/lake pollution;6/23/2019 13:29;0
lake pollution;1.14E+18;"*@F1Ruaraidh I'm at the lake as I type. 😊
It's cool because there's a plastic pollution clean-up and ocean awareness event going on with PADI and Sea Shepherd etc.";6/23/2019 13:12;0
lake pollution;1.14E+18;The textile industry creates more CO2 a year than aviation &amp  shipping combined, consumes lake-sized volumes of water, and produces chemical and plastic pollution – 35% of microplastics found in the ocean come from synthetic clothing https://t.co/l97TlU10V9;6/23/2019 13:04;14
lake pollution;1.14E+18;#RankalaPollution परताळ्यातील सांडपाणी थेट रंकाळ्यात https://t.co/4cxdvQumdG;6/23/2019 9:52;0
lake pollution;1.14E+18;#RankalaPollution परताळ्यातील सांडपाणी थेट रंकाळ्यात https://t.co/1dyUHlXbtQ;6/23/2019 9:51;0
lake pollution;1.14E+18;Caohai Lake, a major wetland in southwest China and an important wintering place for black-necked cranes, has recovered its original size. The lake once shrank sharply due to pollution and farming practices. #SeeChina #HiChina https://t.co/nWhTZtDyPP;6/23/2019 9:00;11
lake pollution;1.14E+18;Once-polluted Caohai Lake in SW China's Guizhou restores natural beauty thanks to local eco-protection. The lake is a major wetland in SW China and an important wintering place for black-necked cranes. It once shrank sharply due to pollution and farming practices. https://t.co/caFDhvU0ri;6/23/2019 8:42;28
lake pollution;1.14E+18;"The real cost of cheap, fast fashion to workers and to the planet.
""the textile industry creates 1.2bn tonnes of CO2/y more than international aviation and shipping combined, consumes lake-sized volumes of water, creates chemical and plastic pollution""
https://t.co/WBvdNWxNpF";6/23/2019 7:36;0
lake pollution;1.14E+18;*@DevinCow Spent  summer nights on Lake Shasta on a houseboat, lying on the roof and staring up at the stars, unblemished by the light pollution of cities far away. Listened to the sounds of adult laughter and glasses clinking with ice as they played cards down below us.;6/23/2019 6:10;0
lake pollution;1.14E+18;“The textile industry creates 1.2bn tonnes of CO2 a year, more than aviation &amp  shipping combined, consumes lake-sized volumes of water, &amp  creates chemical &amp  plastic pollution – as much as 35% of #microplastics in the ocean come from synthetic clothing.” https://t.co/oLxKRIELcf;6/23/2019 5:57;1
lake pollution;1.14E+18;I don't understand the wonderful luck factor, as in the Miyapur Lake decides on its own to dry itself when the construction begins in the surrounding? *@GHMCOnline *@PMOIndia #Pollution #PollutionControlBoardofIndia *@TelanganaCMO *@UN #savewater #SaveLakes #HeritageofIndia https://t.co/tlM85epvpx;6/23/2019 5:09;0
lake pollution;1.14E+18;Have been observing this lake for more than 15 years now. Pollution, Encroachment &amp  unscientific attempts for revival has completely killed it. Needless to mention public apathy, politics and corruption! https://t.co/c9vZALho1K;6/23/2019 2:22;6
lake pollution;1.14E+18;"#Water #pollution, #agriculture #industry and #environmental #justice intersect at Lake Apopka #Florida. Sesson on ""Understanding Differing Responses and Perspectives to #EnvironmentalJustice at #AESS2019 (Thurs 10:30 am).
View the agenda at https://t.co/sxTqzfTlpA https://t.co/8St6tR0swP";6/22/2019 23:00;0
lake pollution;1.14E+18;"""It isn't important in which sea or lake you observe a slick of pollution or in the forests of which country a fire breaks out, or in which continent a hurricane arises. You are standing guard over the whole of our Earth.""
Y. Artyushkin, astronaut.
Beautful but said too long ago.";6/22/2019 22:31;0
lake pollution;1.14E+18;"#ICYMI: Earlier this week legislators toured Lake City Catholic Workers Farm to learn about sustainable farming &amp  nutrient pollution. #RiverTour2019

“Sustainable farming helps agricultural communities thrive for the benefit of us all."" - *@RepRickHansen ⤵
https://t.co/HGJFebLSCt";6/22/2019 20:56;2
lake pollution;1.14E+18;.*@CleanPowerLC hosts a rally for environmental justice in Lake County in Waukegan, a community that has been exposed to air and water pollution for decades https://t.co/AsB0rstY4s;6/22/2019 19:09;0
lake pollution;1.14E+18;*@delhi_da_munda *@zcwz_ghmc *@GHMCOnline *@CommissionrGHMC *@NallagandlaHyd *@KTRTRS *@WeAreHyderabad We all request to take immediate action and help in stopping the water pollution and also to check all the inflows of the Nallagandla lake so that there is no sewage water polluting the lake.;6/22/2019 17:59;0
lake pollution;1.14E+18;Lake Erie is under threat. Runoff pollution from urban and agricultural lands is impacting the health of the lake and turning its waters a nasty shade of green. Sign the petition and tell our governments to #SaveLakeErie. https://t.co/GcCFKShWbf;6/22/2019 17:50;0
lake pollution;1.14E+18;#DYK Eight counties along Lake Michigan from the Door Peninsula to the Illinois border received an “F” rating from the American *@LungAssociation for ozone pollution? The counties are Door, Kenosha, Kewaunee, Manitowoc, Milwaukee Ozaukee, Racine, and Sheboygan. #StateOfTheAir https://t.co/1VcNywLiHE;6/22/2019 16:44;2
lake pollution;1.14E+18;”the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation &amp  shipping combined, consumes lake-sized volumes of water, &amp  creates chemical &amp  plastic pollution – as much as 35% of microplastics found in the ocean come from synthetic clothing.” https://t.co/cP8uvndYqO;6/22/2019 15:48;0
lake pollution;1.14E+18;"In terms of environmental degradation, textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution #fashion
https://t.co/dw3EnvJRMI via *@guardianeco";6/22/2019 14:37;0
lake pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/h8VzA86aQU;6/22/2019 14:18;0
lake pollution;1.14E+18;Do not swim in the lake during or for 48 hours after rainfall – as levels of bacteria in the water can be higher. More info here https://t.co/p7CNFOTrUr #CityofTO https://t.co/Oc6L5RkQpK;6/22/2019 14:00;11
lake pollution;1.14E+18;*@kwskenya Can we redeem Lake Nakuru from pollution in order to bring these beautiful aves back to their habitat..;6/22/2019 13:47;0
lake pollution;1.14E+18;would it not be more efficient to substitute payment to the Hoyt Lakes region equal to &lt 400 jobs than risk the water health of Lake Superior? https://t.co/05XFuegNCl;6/22/2019 12:53;0
lake pollution;1.14E+18;The textile industry creates 1.2bn tonnes of CO2 a year, more than aviation &amp  shipping combined, consumes lake-sized volumes of water &amp  creates chemical &amp  plastic pollution– as much as 35% of microplastics found in the ocean come from synthetic clothing. https://t.co/npQRJChtA1;6/22/2019 12:24;23
lake pollution;1.14E+18;"""the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come from synthetic clothing."" https://t.co/KueGa9aKHL";6/22/2019 11:53;40
lake pollution;1.14E+18;the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come from synthetic clothing. https://t.co/tipT15uCV1;6/22/2019 11:29;0
lake pollution;1.14E+18;Yet another lake disappears. Three fourths of the huge Allasandra lake, Bengaluru is gobbled up by greed. Dengue, encephalopathy, floods, droughts, pollution, disappearing ground water...nothing stops rapacious development. *@BPACofficial *@RevathyAshok https://t.co/hOElyqJlOB;6/22/2019 11:12;4
lake pollution;1.14E+18;*@KTRTRS sir, Ameenpur municipality, Narendra Nagar colony common septic tank septage is let out through a canal to sambi lake through the layout Park place,causing pollution to soil, water, environment and neglected by muncipality.please put an end to the situation https://t.co/2M9rnQKZLl;6/22/2019 9:58;0
lake pollution;1.14E+18;The textile industry creates 1.2bn tonnes of CO2 a year, more than int. aviation and shipping combined, consumes lake-sized volumes of water, creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come from it https://t.co/1TGsCtBuI7;6/22/2019 9:28;0
lake pollution;1.14E+18;The textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution. https://t.co/rdnHKPBm6X;6/22/2019 8:19;2
lake pollution;1.14E+18;the textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution https://t.co/rrEVpjzjp5;6/22/2019 7:49;0
lake pollution;1.14E+18;Real cost of #fastfashion Textiles industry creates 1.2bn tonnes of CO2 a year, more than aviation &amp  shipping combined, consumes lake-sized volumes of water, &amp  creates chemical &amp plastic pollution 35% of microplastics found in the ocean come from clothing. https://t.co/KYNDsCHszt;6/22/2019 7:46;6
lake pollution;1.14E+18;*@saifedean *@francispouliot_ *@lawmaster pollution is not only presence of unexpected chemicals but also relevant % change of anything. this is why co2 can be considered a pollutant. example: add lot of co2 in a lake and fishes will die because of water pollution.;6/22/2019 6:33;0
lake pollution;1.14E+18;"""The textile industry creates 1.2bn tonnes of CO2 a year, more than international aviation and shipping combined, consumes lake-sized volumes of water, and creates chemical and plastic pollution – as much as 35% of microplastics found in the ocean come from synthetic clothing."" https://t.co/f5DODNc1QD";6/22/2019 6:26;0
lake pollution;1.14E+18;Water pollution: Migratory birds die at Kodambahalli lake https://t.co/VW4hbf1tTq #news #headlines;6/22/2019 6:05;0
lake pollution;1.14E+18;A Facebook page claims water pollution is flowing into Lake Michigan https://t.co/qh86I4ys5e;6/22/2019 5:20;0
lake pollution;1.14E+18;Lake Erie is under threat. Runoff pollution from urban and agricultural lands is impacting the health of the lake and turning its waters a nasty shade of green. Sign the petition and tell our governments to #SaveLakeErie https://t.co/hrZ4CDfdof;6/22/2019 3:22;0
lake pollution;1.14E+18;Lake Erie is under threat. Runoff pollution from urban and agricultural lands is impacting the health of the lake and turning its waters a nasty shade of green. Sign this petition and tell the federal and provincial governments to #SaveLakeErie! https://t.co/SRzLx4lQxP;6/22/2019 3:09;1
lake pollution;1.14E+18;"#Artist explores how #RecycledArt from #Trash and an #EnvironmentalCleanup can spread #AwarenessThroughArt and #CreateChange 

https://t.co/1Iib7ZDEq4";6/22/2019 2:49;0
lake pollution;1.14E+18;"Shopping in Crystal Lake reduces environmental impacts caused by traffic congestion, habitat loss, and pollution. 

#shoplocal #crystallake #ishopcl #eatlocal https://t.co/I8JQWWlpHM";6/22/2019 1:00;0
lake pollution;1.14E+18;Lake Erie is under threat. Runoff pollution from urban &amp  agricultural lands is impacting the health of the lake &amp  turning its waters a nasty shade of green. Sign the petition to tell our governments to #SaveLakeErie https://t.co/CLDz42Q9SU #MotherEarth #livingplanet;6/22/2019 0:15;0
lake pollution;1.14E+18;"Today's *@chicagotribune article focusing on the coal ash pollution at Waukegan
https://t.co/BYccDie7Po";6/21/2019 23:30;2
lake pollution;1.14E+18;Lake Erie is under threat. Runoff pollution from urban and agricultural lands is impacting the health of the lake and turning its waters a nasty shade of green. Sign the petition and tell our governments to #SaveLakeErie. https://t.co/jRv8bZyydY;6/21/2019 23:23;0
lake pollution;1.14E+18;Proposal for a green-powered ferry b't Toronto &amp  Niagara. We love the idea of a day-trip to the falls, wineries &amp  Niagara-on-the-Lake via a pollution-free ferry taking passengers &amp  bikes on beautiful Lake Ontario. Would love a docking in Etobicoke, too! https://t.co/uJOFaAbqSV;6/21/2019 22:36;2
lake pollution;1.14E+18;And we suffer air pollution from cars in our public parks now as lots of cars use *@ExhibitionPark etc as *@NewcastleCC issued a licence to a venue against lake. Paths r not roads &amp  parks are green pedestrian zones. https://t.co/NX3ThPBt4E;6/21/2019 20:55;0
lake pollution;1.14E+18;Illinois pollution board rules Waukegan lakefront coal plant polluted groundwater with coal ash https://t.co/JT9oQrykkQ;6/21/2019 20:51;2
lake pollution;1.14E+18;"Regional politicians and pollution control ""regulators"" conspire with Trump's EPA to pollute the Lake Superior watershed. 
Corruption on steroids.

PolyMet, the EPA, and accusations against the Minnesota Pollution Control Agency explained

https://t.co/yPSqdrnOcL via *@MinnPost";6/21/2019 20:25;57
lake pollution;1.14E+18;Protect your lake by minimizing your fertilizer use!  waterkeeper #quality #drinkable #fishable #monitoring #swimmable #sustainablemember #data #quality #pollution #impact #lpow #conservation #science #health… https://t.co/Vut5zOCLBk;6/21/2019 20:00;0
lake pollution;1.14E+18;The challenge: If you wouldn’t accept research funded by Chisso that claimed that Minamata Disease was a  genetic disease, instead of caused by their mercury pollution, why DO you accept both the HD research at Lake Maracaibo, and the MJD research on Groote Eylandt? You follow?;6/21/2019 19:24;0
lake pollution;1.14E+18;Garbage spikes pollution in Kavoor Lake - Times of India https://t.co/Wh4va7E6L8 #Mangaluru #News;6/21/2019 18:21;0
lake pollution;1.14E+18;*@crisofilaxmx 1) I’m not confusing anything, thanks. You might want to look into who funded the geneticists at Lake Maracaibo and who funded the geneticists on Groote Eylandt and put on your thinking cap. Also, note that Wexler herself LATER conceded that the petroleum pollution probably...;6/21/2019 18:14;0
lake pollution;1.14E+18;"Michigan governor orders efforts to cut Lake Erie nutrient pollution #pollution #environment 

The Great Lakes (seas really) are very important to both the US &amp  Canada and need to be treated like it.

CBC News https://t.co/h0ecxcRFvO";6/21/2019 16:49;0
lake pollution;1.14E+18;"The goal is a 40 per cent nutrient reduction.

https://t.co/viS4pCKG0X";6/21/2019 16:00;4
lake pollution;1.14E+18;"&gt &gt  Kalamazoo River pollution, Monday June 17, 2019. No wind today, so it's just going straight out into Lake Michigan.

&gt &gt  The largest animal rendering corporation in the world, Darling, has an... https://t.co/UHX20YhzRz";6/21/2019 15:04;0
lake pollution;1.14E+18;"A single-use plastics ban or packaging policy could help solve pollution issues like this. 
-
Sean Connaughty collected 350 pounds of trash from Lake Hiawatha earlier this year, and displayed the garbage in an art project to bring awareness to the issue. https://t.co/EHaG5SgF24";6/21/2019 14:43;0
lake pollution;1.14E+18;*@GovEvers Are you paying attention to the sulfite mining up tempt in Minnesota? It would affect Lake superior and all the great lakes if there’s pollution and runoff! https://t.co/PVRQFQPV2s;6/21/2019 13:39;0
lake pollution;1.14E+18;"As #Chennai reels under #water crisis, faulty restoration of Paruthipattu #lake left citizens distressed. The citizens expressed their concern about contamination of the lake, #pollution of #groundwater, and poor implementation of the plan.
https://t.co/PLNPmYr9fM https://t.co/aVERpV7zN2";6/21/2019 13:29;0
lake pollution;1.14E+18;*@mikechitty *@YorkshireWater In theory the CSOs will only allow liquid waste into the Beck during v. high rainfall so the dilution effect should ensure no pollution risks occur. The principle problem in the lake is decomposing leaf matter &amp  the methane it creates - hopefully our plans will improve this!;6/21/2019 13:21;0
lake pollution;1.14E+18;Gov. Gretchen Whitmer signed an executive order Thursday ordering Michigan agencies to step up efforts to reduce phosphorus pollution and otherwise improve water quality in Lake Erie. https://t.co/dz4zDj8fkp;6/21/2019 13:05;1
lake pollution;1.14E+18;"Our Papnash Lake issue heard in NGT Court and orderd *@karnatakapcb *@bidar_dc &amp  CMC to take step to protect lake and report them within 1 month. 

Big thanks to NGT for big support to save lake... 

#savelake
#lakes
#pollution *@WakeTheLakeIN https://t.co/J7pEx5hCEt";6/21/2019 13:00;1
lake pollution;1.14E+18;*@crisofilaxmx *@NeuBaseInc I rolled my eyes because they failed to factor in the neurotoxicity of mercury, which was known of since long before them. Kind of like how the HD researchers at Lake Maracaibo ignored the petroleum pollution problems, even though other researchers working there didn’t.;6/21/2019 12:29;0
lake pollution;1.14E+18;Michigan governor orders efforts to cut Lake Erie nutrient pollution https://t.co/PZws3aUR6p;6/21/2019 12:02;0
lake pollution;1.14E+18;MI.  https://t.co/6PKAmKZRhV;6/21/2019 10:46;0
lake pollution;1.14E+18;"Potential trans boundary impacts of the KFDA project include  Pollution of lake water resources  Reduced water levels  air quality deterioration  impacts on fish sticks... e.t.c
#KFDAPublicHearing https://t.co/uWwvcHufWh";6/21/2019 8:33;8
lake pollution;1.14E+18;"*@moefcc , *@PrakashJavdekar , seeking your help  and intervention to stop pollution and encroachment of natural lake in lucknow,  multiple complaint no action taken Ref # 
MOEAF/E/2019/01028";6/21/2019 6:47;1
lake pollution;1.14E+18;Yeah....  Not so pure hmmmmm https://t.co/qh86I4ys5e;6/21/2019 6:04;0
